workerId,problem,treatment,domain,question,options,response,correct
35,2,5,1,12,"[23, 29, 35, 41]","[[41, 23, 35, 29], [41]]",False
35,3,5,3,19,"[22, 28, 34, 40]","[[40, 28, 22, 34], [22]]",False
35,4,5,3,6,"[11, 17, 23, 29]","[[11, 17, 23, 29], [11]]",True
35,5,5,2,8,"[15, 21, 27, 33]","[[27, 21, 33, 15], [21]]",False
35,6,4,2,10,"[19, 25, 31, 37]","[[37, 31, 19, 25], []]",False
35,7,4,1,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], []]",True
35,8,4,3,3,"[5, 11, 17, 23]","[[11, 17, 23, 5], []]",False
35,9,4,3,17,"[2, 8, 14, 20]","[[2, 20, 8, 14], []]",True
35,10,4,2,7,"[13, 19, 25, 31]","[[13, 25, 31, 19], []]",True
36,1,1,2,2,"[3, 9, 15, 21]","[[3], []]",True
36,2,1,3,2,"[3, 9, 15, 21]","[[3], []]",True
36,3,1,1,2,"[3, 9, 15, 21]","[[21], []]",False
36,4,1,3,9,"[17, 23, 29, 35]","[[23], []]",False
36,5,1,1,4,"[7, 13, 19, 25]","[[7], []]",True
36,6,6,2,8,"[15, 21, 27, 33]","[[21, 33, 27, 15], [15, 21, 33, 27]]",False
36,7,6,3,17,"[2, 8, 14, 20]","[[8, 14, 20, 2], [14, 2, 20, 8]]",False
36,8,6,1,11,"[21, 27, 33, 39]","[[21, 33, 39, 27], [21, 27, 39, 33]]",True
36,9,6,3,6,"[11, 17, 23, 29]","[[23, 11, 29, 17], [29, 11, 23, 17]]",False
36,10,6,1,20,"[32, 38, 44, 50]","[[44, 38, 32, 50], [44, 50, 38, 32]]",False
37,1,4,3,10,"[19, 25, 31, 37]","[[19, 37, 25, 31], []]",True
37,2,4,2,5,"[9, 15, 21, 27]","[[9, 21, 27, 15], []]",True
37,3,4,3,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], []]",False
37,4,4,2,20,"[32, 38, 44, 50]","[[44, 32, 50, 38], []]",False
37,5,4,2,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], []]",False
37,6,5,3,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], [38]]",False
37,7,5,2,13,"[25, 31, 37, 43]","[[43, 25, 31, 37], [43]]",False
37,8,5,3,1,"[1, 7, 13, 19]","[[1, 19, 7, 13], [1]]",True
37,9,5,2,3,"[5, 11, 17, 23]","[[23, 11, 5, 17], [23]]",False
37,10,5,2,5,"[9, 15, 21, 27]","[[15, 9, 27, 21], [15]]",False
38,1,4,3,18,"[12, 18, 24, 30]","[[12, 30, 18, 24], []]",True
38,2,4,3,19,"[22, 28, 34, 40]","[[40, 34, 28, 22], []]",False
38,3,4,3,4,"[7, 13, 19, 25]","[[13, 7, 19, 25], []]",False
38,4,4,2,11,"[21, 27, 33, 39]","[[33, 21, 39, 27], []]",False
38,5,4,3,14,"[27, 33, 39, 45]","[[33, 45, 27, 39], []]",False
38,6,3,3,12,"[23, 29, 35, 41]","[[35], [35, 41, 29, 23]]",False
38,7,3,3,11,"[21, 27, 33, 39]","[[33], [33, 39, 21, 27]]",False
38,8,3,3,17,"[2, 8, 14, 20]","[[8], [8, 2, 20, 14]]",False
38,9,3,2,12,"[23, 29, 35, 41]","[[35], [35, 23, 41, 29]]",False
38,10,3,3,2,"[3, 9, 15, 21]","[[21], [21, 15, 3, 9]]",False
39,1,6,3,3,"[5, 11, 17, 23]","[[11, 17, 23, 5], [11, 17, 23, 5]]",False
39,2,6,3,19,"[22, 28, 34, 40]","[[34, 40, 28, 22], [34, 40, 28, 22]]",False
39,3,6,1,2,"[3, 9, 15, 21]","[[9, 3, 21, 15], [3, 9, 21, 15]]",False
39,4,6,3,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], [38, 50, 32, 44]]",False
39,5,6,2,12,"[23, 29, 35, 41]","[[35, 29, 23, 41], [35, 23, 41, 29]]",False
39,6,2,3,17,"[2, 8, 14, 20]","[[2], [2]]",True
39,7,2,3,6,"[11, 17, 23, 29]","[[29], [17]]",False
39,8,2,1,4,"[7, 13, 19, 25]","[[19], [19]]",False
39,9,2,3,12,"[23, 29, 35, 41]","[[41], [41]]",False
39,10,2,2,17,"[2, 8, 14, 20]","[[2], [2]]",True
40,1,4,1,11,"[21, 27, 33, 39]","[[33, 27, 39, 21], []]",False
40,2,4,2,19,"[22, 28, 34, 40]","[[34, 22, 28, 40], []]",False
40,3,4,2,10,"[19, 25, 31, 37]","[[31, 25, 37, 19], []]",False
40,4,4,3,1,"[1, 7, 13, 19]","[[7, 19, 1, 13], []]",False
40,5,4,3,8,"[15, 21, 27, 33]","[[21, 15, 33, 27], []]",False
40,6,6,1,3,"[5, 11, 17, 23]","[[5, 11, 23, 17], [11, 5, 23, 17]]",True
40,7,6,2,10,"[19, 25, 31, 37]","[[31, 25, 37, 19], [25, 31, 19, 37]]",False
40,8,6,2,3,"[5, 11, 17, 23]","[[11, 17, 23, 5], [5, 23, 11, 17]]",False
40,9,6,3,19,"[22, 28, 34, 40]","[[34, 40, 28, 22], [34, 40, 28, 22]]",False
40,10,6,3,7,"[13, 19, 25, 31]","[[31, 19, 25, 13], [25, 13, 31, 19]]",False
41,1,4,1,3,"[5, 11, 17, 23]","[[11, 5, 23, 17], []]",False
41,2,4,1,8,"[15, 21, 27, 33]","[[21, 33, 15, 27], []]",False
41,3,4,2,18,"[12, 18, 24, 30]","[[30, 24, 18, 12], []]",False
41,4,4,1,9,"[17, 23, 29, 35]","[[29, 23, 35, 17], []]",False
41,5,4,1,20,"[32, 38, 44, 50]","[[38, 32, 50, 44], []]",False
41,6,6,1,5,"[9, 15, 21, 27]","[[21, 9, 27, 15], [9, 21, 15, 27]]",False
41,7,6,1,19,"[22, 28, 34, 40]","[[28, 22, 34, 40], [28, 34, 22, 40]]",False
41,8,6,2,5,"[9, 15, 21, 27]","[[27, 15, 21, 9], [15, 21, 27, 9]]",False
41,9,6,1,13,"[25, 31, 37, 43]","[[25, 43, 37, 31], [25, 31, 37, 43]]",True
41,10,6,1,3,"[5, 11, 17, 23]","[[11, 5, 17, 23], [17, 5, 11, 23]]",False
42,1,1,2,4,"[7, 13, 19, 25]","[[25], []]",False
42,2,1,2,16,"[31, 37, 43, 49]","[[43], []]",False
42,3,1,2,13,"[25, 31, 37, 43]","[[37], []]",False
42,4,1,1,10,"[19, 25, 31, 37]","[[31], []]",False
42,5,1,1,17,"[2, 8, 14, 20]","[[14], []]",False
42,6,4,2,2,"[3, 9, 15, 21]","[[21, 15, 3, 9], []]",False
42,7,4,2,11,"[21, 27, 33, 39]","[[21, 33, 27, 39], []]",True
42,8,4,2,6,"[11, 17, 23, 29]","[[29, 17, 23, 11], []]",False
42,9,4,1,16,"[31, 37, 43, 49]","[[43, 31, 49, 37], []]",False
42,10,4,1,4,"[7, 13, 19, 25]","[[13, 25, 7, 19], []]",False
43,1,3,1,10,"[19, 25, 31, 37]","[[37], [37, 19, 31, 25]]",False
43,2,3,2,4,"[7, 13, 19, 25]","[[7], [7, 25, 13, 19]]",True
43,3,3,1,3,"[5, 11, 17, 23]","[[11], [11, 23, 17, 5]]",False
43,4,3,2,15,"[29, 35, 41, 47]","[[35], [35, 29, 41, 47]]",False
43,5,3,1,13,"[25, 31, 37, 43]","[[37], [37, 43, 31, 25]]",False
43,6,4,1,14,"[27, 33, 39, 45]","[[39, 45, 33, 27], []]",False
43,7,4,2,8,"[15, 21, 27, 33]","[[21, 33, 27, 15], []]",False
43,8,4,1,10,"[19, 25, 31, 37]","[[37, 25, 31, 19], []]",False
43,9,4,2,12,"[23, 29, 35, 41]","[[35, 23, 41, 29], []]",False
43,10,4,1,13,"[25, 31, 37, 43]","[[31, 37, 25, 43], []]",False
44,1,1,3,5,"[9, 15, 21, 27]","[[9], []]",True
44,2,1,3,3,"[5, 11, 17, 23]","[[11], []]",False
44,3,1,2,8,"[15, 21, 27, 33]","[[21], []]",False
44,4,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
44,5,1,1,1,"[1, 7, 13, 19]","[[19], []]",False
44,6,5,3,2,"[3, 9, 15, 21]","[[9, 3, 21, 15], [9]]",False
44,7,5,3,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], [19]]",True
44,8,5,2,2,"[3, 9, 15, 21]","[[9, 21, 3, 15], [3]]",False
44,9,5,1,7,"[13, 19, 25, 31]","[[25, 13, 19, 31], [19]]",False
44,10,5,1,1,"[1, 7, 13, 19]","[[1, 13, 7, 19], [13]]",True
45,1,2,1,14,"[27, 33, 39, 45]","[[45], [45]]",False
45,2,2,2,2,"[3, 9, 15, 21]","[[15], [3]]",False
45,3,2,1,13,"[25, 31, 37, 43]","[[37], [37]]",False
45,4,2,3,19,"[22, 28, 34, 40]","[[40], [34]]",False
45,5,2,3,7,"[13, 19, 25, 31]","[[25], [19]]",False
45,6,6,1,9,"[17, 23, 29, 35]","[[29, 17, 35, 23], [29, 23, 17, 35]]",False
45,7,6,2,14,"[27, 33, 39, 45]","[[27, 39, 33, 45], [27, 45, 39, 33]]",True
45,8,6,1,5,"[9, 15, 21, 27]","[[21, 15, 9, 27], [21, 9, 15, 27]]",False
45,9,6,3,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], [1, 7, 19, 13]]",False
45,10,6,3,17,"[2, 8, 14, 20]","[[2, 20, 14, 8], [2, 14, 8, 20]]",True
46,1,6,1,10,"[19, 25, 31, 37]","[[19, 25, 37, 31], [25, 19, 31, 37]]",True
46,2,6,2,13,"[25, 31, 37, 43]","[[37, 31, 25, 43], [37, 25, 31, 43]]",False
46,3,6,1,16,"[31, 37, 43, 49]","[[37, 49, 31, 43], [49, 31, 37, 43]]",False
46,4,6,2,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], [44, 32, 38, 50]]",False
46,5,6,3,20,"[32, 38, 44, 50]","[[44, 50, 38, 32], [44, 50, 32, 38]]",False
46,6,1,1,8,"[15, 21, 27, 33]","[[15], []]",True
46,7,1,2,13,"[25, 31, 37, 43]","[[37], []]",False
46,8,1,1,16,"[31, 37, 43, 49]","[[37], []]",False
46,9,1,2,7,"[13, 19, 25, 31]","[[25], []]",False
46,10,1,3,19,"[22, 28, 34, 40]","[[25], []]",False
47,1,2,2,10,"[19, 25, 31, 37]","[[37], [37]]",False
47,2,2,3,5,"[9, 15, 21, 27]","[[15], [15]]",False
47,3,2,1,6,"[11, 17, 23, 29]","[[11], [11]]",True
47,4,2,1,12,"[23, 29, 35, 41]","[[29], [29]]",False
47,5,2,3,10,"[19, 25, 31, 37]","[[37], [31]]",False
47,6,1,2,13,"[25, 31, 37, 43]","[[37], []]",False
47,7,1,3,10,"[19, 25, 31, 37]","[[37], []]",False
47,8,1,1,17,"[2, 8, 14, 20]","[[2], []]",True
47,9,1,1,10,"[19, 25, 31, 37]","[[19], []]",True
47,10,1,3,14,"[27, 33, 39, 45]","[[39], []]",False
48,1,2,3,6,"[11, 17, 23, 29]","[[29], [29]]",False
48,2,2,1,6,"[11, 17, 23, 29]","[[11], [11]]",True
48,3,2,1,12,"[23, 29, 35, 41]","[[23], [35]]",True
48,4,2,3,18,"[12, 18, 24, 30]","[[24], [12]]",False
48,5,2,2,2,"[3, 9, 15, 21]","[[15], [15]]",False
48,6,5,3,14,"[27, 33, 39, 45]","[[45, 39, 33, 27], [45]]",False
48,7,5,1,10,"[19, 25, 31, 37]","[[19, 31, 37, 25], [19]]",True
48,8,5,1,2,"[3, 9, 15, 21]","[[3, 9, 15, 21], [3]]",True
48,9,5,3,13,"[25, 31, 37, 43]","[[37, 31, 43, 25], [31]]",False
48,10,5,2,13,"[25, 31, 37, 43]","[[31, 37, 25, 43], [31]]",False
49,1,3,2,3,"[5, 11, 17, 23]","[[5], [5, 17, 23, 11]]",True
49,2,3,1,18,"[12, 18, 24, 30]","[[18], [30, 24, 18, 12]]",False
49,3,3,1,14,"[27, 33, 39, 45]","[[39], [39, 33, 45, 27]]",False
49,4,3,2,8,"[15, 21, 27, 33]","[[33], [15, 33, 27, 21]]",False
49,5,3,1,8,"[15, 21, 27, 33]","[[21], [21, 33, 27, 15]]",False
49,6,4,2,4,"[7, 13, 19, 25]","[[13, 7, 25, 19], []]",False
49,7,4,1,9,"[17, 23, 29, 35]","[[29, 17, 35, 23], []]",False
49,8,4,1,15,"[29, 35, 41, 47]","[[41, 29, 35, 47], []]",False
49,9,4,2,16,"[31, 37, 43, 49]","[[49, 31, 37, 43], []]",False
49,10,4,1,4,"[7, 13, 19, 25]","[[19, 25, 7, 13], []]",False
50,1,6,2,5,"[9, 15, 21, 27]","[[15, 27, 9, 21], [27, 15, 9, 21]]",False
50,2,6,3,20,"[32, 38, 44, 50]","[[32, 50, 44, 38], [38, 50, 32, 44]]",True
50,3,6,3,4,"[7, 13, 19, 25]","[[13, 7, 19, 25], [19, 13, 25, 7]]",False
50,4,6,1,2,"[3, 9, 15, 21]","[[9, 3, 21, 15], [9, 3, 21, 15]]",False
50,5,6,1,17,"[2, 8, 14, 20]","[[2, 20, 14, 8], [2, 8, 20, 14]]",True
50,6,5,2,17,"[2, 8, 14, 20]","[[8, 2, 20, 14], [8]]",False
50,7,5,3,3,"[5, 11, 17, 23]","[[17, 11, 23, 5], [17]]",False
50,8,5,3,1,"[1, 7, 13, 19]","[[13, 19, 1, 7], [13]]",False
50,9,5,1,1,"[1, 7, 13, 19]","[[1, 13, 19, 7], [1]]",True
50,10,5,1,10,"[19, 25, 31, 37]","[[25, 19, 37, 31], [19]]",False
51,1,4,1,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], []]",False
51,2,4,2,8,"[15, 21, 27, 33]","[[15, 27, 33, 21], []]",True
51,3,4,3,2,"[3, 9, 15, 21]","[[15, 3, 21, 9], []]",False
51,4,4,3,6,"[11, 17, 23, 29]","[[11, 17, 23, 29], []]",True
51,5,4,2,5,"[9, 15, 21, 27]","[[15, 27, 21, 9], []]",False
51,6,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
51,7,1,2,1,"[1, 7, 13, 19]","[[19], []]",False
51,8,1,3,13,"[25, 31, 37, 43]","[[25], []]",True
51,9,1,3,4,"[7, 13, 19, 25]","[[7], []]",True
51,10,1,2,17,"[2, 8, 14, 20]","[[2], []]",True
52,1,4,1,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], []]",False
52,2,4,1,4,"[7, 13, 19, 25]","[[25, 19, 7, 13], []]",False
52,3,4,3,15,"[29, 35, 41, 47]","[[41, 35, 29, 47], []]",False
52,4,4,2,2,"[3, 9, 15, 21]","[[21, 3, 9, 15], []]",False
52,5,4,3,4,"[7, 13, 19, 25]","[[19, 7, 25, 13], []]",False
52,6,1,1,16,"[31, 37, 43, 49]","[[49], []]",False
52,7,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
52,8,1,3,11,"[21, 27, 33, 39]","[[21], []]",True
52,9,1,2,6,"[11, 17, 23, 29]","[[17], []]",False
52,10,1,3,10,"[19, 25, 31, 37]","[[31], []]",False
53,1,5,1,14,"[27, 33, 39, 45]","[[39, 45, 33, 27], [45]]",False
53,2,5,1,16,"[31, 37, 43, 49]","[[31, 49, 43, 37], [49]]",True
53,3,5,3,20,"[32, 38, 44, 50]","[[50, 38, 44, 32], [44]]",False
53,4,5,1,11,"[21, 27, 33, 39]","[[21, 39, 33, 27], [21]]",True
53,5,5,1,7,"[13, 19, 25, 31]","[[19, 13, 31, 25], [13]]",False
53,6,6,1,19,"[22, 28, 34, 40]","[[34, 40, 22, 28], [28, 40, 34, 22]]",False
53,7,6,1,15,"[29, 35, 41, 47]","[[41, 35, 29, 47], [41, 47, 35, 29]]",False
53,8,6,3,18,"[12, 18, 24, 30]","[[30, 18, 12, 24], [18, 30, 24, 12]]",False
53,9,6,1,14,"[27, 33, 39, 45]","[[45, 27, 33, 39], [33, 39, 27, 45]]",False
53,10,6,1,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], [14, 2, 20, 8]]",True
54,1,1,3,13,"[25, 31, 37, 43]","[[25], []]",True
54,2,1,2,16,"[31, 37, 43, 49]","[[31], []]",True
54,3,1,1,7,"[13, 19, 25, 31]","[[19], []]",False
54,4,1,2,9,"[17, 23, 29, 35]","[[17], []]",True
54,5,1,3,19,"[22, 28, 34, 40]","[[40], []]",False
54,6,3,3,7,"[13, 19, 25, 31]","[[19], [31, 25, 19, 13]]",False
54,7,3,2,14,"[27, 33, 39, 45]","[[39], [27, 33, 39, 45]]",False
54,8,3,1,4,"[7, 13, 19, 25]","[[19], [19, 25, 13, 7]]",False
54,9,3,2,20,"[32, 38, 44, 50]","[[38], [38, 44, 50, 32]]",False
54,10,3,3,11,"[21, 27, 33, 39]","[[21], [33, 21, 39, 27]]",True
55,1,4,2,2,"[3, 9, 15, 21]","[[15, 3, 21, 9], []]",False
55,2,4,1,2,"[3, 9, 15, 21]","[[9, 3, 21, 15], []]",False
55,3,4,2,17,"[2, 8, 14, 20]","[[2, 8, 14, 20], []]",True
55,4,4,3,4,"[7, 13, 19, 25]","[[25, 7, 19, 13], []]",False
55,5,4,3,3,"[5, 11, 17, 23]","[[17, 23, 11, 5], []]",False
55,6,1,2,19,"[22, 28, 34, 40]","[[22], []]",True
55,7,1,1,10,"[19, 25, 31, 37]","[[19], []]",True
55,8,1,2,20,"[32, 38, 44, 50]","[[38], []]",False
55,9,1,3,16,"[31, 37, 43, 49]","[[37], []]",False
55,10,1,3,19,"[22, 28, 34, 40]","[[22], []]",True
56,1,6,3,5,"[9, 15, 21, 27]","[[15, 21, 27, 9], [15, 21, 27, 9]]",False
56,2,6,1,13,"[25, 31, 37, 43]","[[25, 37, 43, 31], [25, 37, 31, 43]]",True
56,3,6,1,18,"[12, 18, 24, 30]","[[24, 30, 18, 12], [30, 24, 18, 12]]",False
56,4,6,3,15,"[29, 35, 41, 47]","[[35, 29, 41, 47], [35, 41, 29, 47]]",False
56,5,6,2,8,"[15, 21, 27, 33]","[[21, 15, 27, 33], [15, 21, 27, 33]]",False
56,6,2,3,12,"[23, 29, 35, 41]","[[35], [35]]",False
56,7,2,1,15,"[29, 35, 41, 47]","[[41], [35]]",False
56,8,2,1,16,"[31, 37, 43, 49]","[[49], [49]]",False
56,9,2,3,13,"[25, 31, 37, 43]","[[37], [43]]",False
56,10,2,2,14,"[27, 33, 39, 45]","[[39], [27]]",False
57,1,1,1,2,"[3, 9, 15, 21]","[[21], []]",False
57,2,1,1,3,"[5, 11, 17, 23]","[[5], []]",True
57,3,1,1,4,"[7, 13, 19, 25]","[[13], []]",False
57,4,1,1,5,"[9, 15, 21, 27]","[[9], []]",True
57,5,1,1,6,"[11, 17, 23, 29]","[[11], []]",True
57,6,2,1,1,"[1, 7, 13, 19]","[[1], [7]]",True
57,7,2,1,10,"[19, 25, 31, 37]","[[37], [19]]",False
57,8,2,1,11,"[21, 27, 33, 39]","[[39], [21]]",False
57,9,2,1,12,"[23, 29, 35, 41]","[[23], [35]]",True
57,10,2,1,13,"[25, 31, 37, 43]","[[43], [25]]",False
58,1,4,2,13,"[25, 31, 37, 43]","[[37, 25, 43, 31], []]",False
58,2,4,2,7,"[13, 19, 25, 31]","[[25, 13, 31, 19], []]",False
58,3,4,1,2,"[3, 9, 15, 21]","[[3, 9, 21, 15], []]",True
58,4,4,3,7,"[13, 19, 25, 31]","[[19, 31, 13, 25], []]",False
58,5,4,3,6,"[11, 17, 23, 29]","[[17, 23, 11, 29], []]",False
58,6,3,2,9,"[17, 23, 29, 35]","[[29], [29, 35, 17, 23]]",False
58,7,3,2,10,"[19, 25, 31, 37]","[[37], [37, 25, 31, 19]]",False
58,8,3,1,14,"[27, 33, 39, 45]","[[27], [27, 39, 45, 33]]",True
58,9,3,3,10,"[19, 25, 31, 37]","[[31], [31, 37, 19, 25]]",False
58,10,3,3,13,"[25, 31, 37, 43]","[[37], [37, 31, 43, 25]]",False
59,1,2,1,11,"[21, 27, 33, 39]","[[21], [21]]",True
59,2,2,3,9,"[17, 23, 29, 35]","[[23], [23]]",False
59,3,2,1,5,"[9, 15, 21, 27]","[[9], [9]]",True
59,4,2,1,8,"[15, 21, 27, 33]","[[21], [21]]",False
59,5,2,1,3,"[5, 11, 17, 23]","[[5], [5]]",True
59,6,3,1,15,"[29, 35, 41, 47]","[[47], [47, 29, 35, 41]]",False
59,7,3,3,10,"[19, 25, 31, 37]","[[25], [25, 37, 31, 19]]",False
59,8,3,1,17,"[2, 8, 14, 20]","[[2], [2, 8, 20, 14]]",True
59,9,3,1,6,"[11, 17, 23, 29]","[[11], [11, 17, 29, 23]]",True
59,10,3,1,10,"[19, 25, 31, 37]","[[25], [25, 19, 31, 37]]",False
60,1,4,1,8,"[15, 21, 27, 33]","[[27, 15, 21, 33], []]",False
60,2,4,2,11,"[21, 27, 33, 39]","[[27, 33, 39, 21], []]",False
60,3,4,2,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], []]",True
60,4,4,1,17,"[2, 8, 14, 20]","[[2, 8, 20, 14], []]",True
60,5,4,3,10,"[19, 25, 31, 37]","[[37, 19, 31, 25], []]",False
60,6,3,1,19,"[22, 28, 34, 40]","[[22], [22, 28, 40, 34]]",True
60,7,3,2,6,"[11, 17, 23, 29]","[[17], [17, 23, 11, 29]]",False
60,8,3,2,12,"[23, 29, 35, 41]","[[23], [23, 35, 41, 29]]",True
60,9,3,1,2,"[3, 9, 15, 21]","[[3], [3, 9, 15, 21]]",True
60,10,3,3,13,"[25, 31, 37, 43]","[[37], [37, 43, 31, 25]]",False
61,1,5,3,2,"[3, 9, 15, 21]","[[15, 9, 3, 21], [9]]",False
61,2,5,2,19,"[22, 28, 34, 40]","[[22, 34, 28, 40], [40]]",True
61,3,5,1,10,"[19, 25, 31, 37]","[[19, 25, 37, 31], [19]]",True
61,4,5,3,14,"[27, 33, 39, 45]","[[45, 33, 27, 39], [27]]",False
61,5,5,1,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], [44]]",False
61,6,6,3,6,"[11, 17, 23, 29]","[[29, 23, 11, 17], [23, 11, 29, 17]]",False
61,7,6,2,7,"[13, 19, 25, 31]","[[19, 13, 25, 31], [25, 13, 19, 31]]",False
61,8,6,1,11,"[21, 27, 33, 39]","[[21, 27, 39, 33], [21, 39, 27, 33]]",True
61,9,6,3,2,"[3, 9, 15, 21]","[[9, 3, 21, 15], [9, 15, 3, 21]]",False
61,10,6,1,13,"[25, 31, 37, 43]","[[25, 43, 37, 31], [43, 25, 31, 37]]",True
62,1,2,1,16,"[31, 37, 43, 49]","[[31], [31]]",True
62,2,2,3,13,"[25, 31, 37, 43]","[[43], [43]]",False
62,3,2,1,17,"[2, 8, 14, 20]","[[2], [2]]",True
62,4,2,1,5,"[9, 15, 21, 27]","[[27], [27]]",False
62,5,2,2,20,"[32, 38, 44, 50]","[[38], [38]]",False
62,6,5,1,9,"[17, 23, 29, 35]","[[23, 35, 29, 17], [23]]",False
62,7,5,3,13,"[25, 31, 37, 43]","[[43, 25, 37, 31], [43]]",False
62,8,5,1,11,"[21, 27, 33, 39]","[[27, 39, 21, 33], [27]]",False
62,9,5,1,12,"[23, 29, 35, 41]","[[41, 23, 35, 29], [41]]",False
62,10,5,2,3,"[5, 11, 17, 23]","[[11, 5, 23, 17], [11]]",False
63,1,2,3,12,"[23, 29, 35, 41]","[[35], [35]]",False
63,2,2,3,3,"[5, 11, 17, 23]","[[17], [11]]",False
63,3,2,1,4,"[7, 13, 19, 25]","[[13], [7]]",False
63,4,2,3,16,"[31, 37, 43, 49]","[[37], [49]]",False
63,5,2,2,20,"[32, 38, 44, 50]","[[38], [32]]",False
63,6,3,3,20,"[32, 38, 44, 50]","[[38], [38, 50, 32, 44]]",False
63,7,3,3,10,"[19, 25, 31, 37]","[[37], [19, 37, 25, 31]]",False
63,8,3,1,4,"[7, 13, 19, 25]","[[13], [7, 13, 25, 19]]",False
63,9,3,3,4,"[7, 13, 19, 25]","[[13], [19, 13, 7, 25]]",False
63,10,3,2,10,"[19, 25, 31, 37]","[[25], [25, 19, 31, 37]]",False
64,1,1,1,4,"[7, 13, 19, 25]","[[19], []]",False
64,2,1,1,5,"[9, 15, 21, 27]","[[21], []]",False
64,3,1,1,6,"[11, 17, 23, 29]","[[17], []]",False
64,4,1,1,7,"[13, 19, 25, 31]","[[19], []]",False
64,5,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
64,6,2,1,11,"[21, 27, 33, 39]","[[21], [39]]",True
64,7,2,1,12,"[23, 29, 35, 41]","[[41], [29]]",False
64,8,2,1,13,"[25, 31, 37, 43]","[[25], [37]]",True
64,9,2,1,14,"[27, 33, 39, 45]","[[45], [27]]",False
64,10,2,1,15,"[29, 35, 41, 47]","[[41], [35]]",False
65,1,2,3,15,"[29, 35, 41, 47]","[[41], [41]]",False
65,2,2,2,19,"[22, 28, 34, 40]","[[22], [22]]",True
65,3,2,2,14,"[27, 33, 39, 45]","[[27], [27]]",True
65,4,2,1,17,"[2, 8, 14, 20]","[[8], [2]]",False
65,5,2,1,20,"[32, 38, 44, 50]","[[38], [38]]",False
65,6,3,3,12,"[23, 29, 35, 41]","[[41], [41, 29, 35, 23]]",False
65,7,3,2,11,"[21, 27, 33, 39]","[[27], [27, 39, 21, 33]]",False
65,8,3,2,10,"[19, 25, 31, 37]","[[37], [37, 31, 19, 25]]",False
65,9,3,1,6,"[11, 17, 23, 29]","[[11], [11, 17, 23, 29]]",True
65,10,3,1,4,"[7, 13, 19, 25]","[[19], [19, 13, 7, 25]]",False
66,1,3,3,7,"[13, 19, 25, 31]","[[31], [25, 31, 13, 19]]",False
66,2,3,3,20,"[32, 38, 44, 50]","[[38], [44, 50, 38, 32]]",False
66,3,3,1,4,"[7, 13, 19, 25]","[[25], [13, 7, 25, 19]]",False
66,4,3,3,9,"[17, 23, 29, 35]","[[35], [35, 23, 17, 29]]",False
66,5,3,2,13,"[25, 31, 37, 43]","[[25], [37, 25, 31, 43]]",True
66,6,4,3,18,"[12, 18, 24, 30]","[[12, 30, 24, 18], []]",True
66,7,4,3,8,"[15, 21, 27, 33]","[[21, 33, 15, 27], []]",False
66,8,4,1,18,"[12, 18, 24, 30]","[[30, 24, 18, 12], []]",False
66,9,4,3,12,"[23, 29, 35, 41]","[[29, 35, 41, 23], []]",False
66,10,4,2,10,"[19, 25, 31, 37]","[[31, 25, 37, 19], []]",False
67,1,3,3,10,"[19, 25, 31, 37]","[[31], [31, 37, 19, 25]]",False
67,2,3,2,8,"[15, 21, 27, 33]","[[15], [15, 21, 33, 27]]",True
67,3,3,2,12,"[23, 29, 35, 41]","[[23], [35, 23, 29, 41]]",True
67,4,3,3,16,"[31, 37, 43, 49]","[[31], [31, 37, 43, 49]]",True
67,5,3,3,14,"[27, 33, 39, 45]","[[45], [45, 33, 39, 27]]",False
67,6,2,3,13,"[25, 31, 37, 43]","[[37], [25]]",False
67,7,2,2,11,"[21, 27, 33, 39]","[[33], [27]]",False
67,8,2,2,12,"[23, 29, 35, 41]","[[23], [41]]",True
67,9,2,3,19,"[22, 28, 34, 40]","[[22], [34]]",True
67,10,2,3,11,"[21, 27, 33, 39]","[[33], [27]]",False
68,1,6,1,12,"[23, 29, 35, 41]","[[41, 35, 29, 23], [41, 29, 35, 23]]",False
68,2,6,2,12,"[23, 29, 35, 41]","[[35, 23, 41, 29], [23, 35, 29, 41]]",False
68,3,6,2,8,"[15, 21, 27, 33]","[[27, 33, 21, 15], [15, 27, 33, 21]]",False
68,4,6,1,17,"[2, 8, 14, 20]","[[2, 8, 14, 20], [2, 14, 20, 8]]",True
68,5,6,1,8,"[15, 21, 27, 33]","[[27, 33, 21, 15], [21, 33, 15, 27]]",False
68,6,3,1,20,"[32, 38, 44, 50]","[[38], [38, 32, 44, 50]]",False
